Score,FIRST DOWNS,THIRD DOWN EFFICIENCY,FOURTH DOWN EFFICIENCY,TOTAL OFFENSE,NET YARDS PASSING,completionAttemptsNumber,completionAttemptsYards,NetYards,SackedNumber,SackedYards,intercepted,NET YARDS RUSHING,Rushing Attempts,Average gain per rush,PUNTS: Number,PUNTS: Yards,Average,TOTAL RETURN YARDS,PENALTIES: Number,PENALTIES: Yards,FUMBLES: Number,FUMBLES: Lost,SACKS: Number,SACKS: Yards,INTERCEPTIONS: Number,INTERCEPTIONS: Yards,TIME OF POSSESSION,Target Data
-4.6686,-2.3844,-2.2439,-2.632,-24.3537,70.7367,9.2066,12.8546,-1.7854,-1.4026,-4.2428,-0.7413,-95.0903,-19.3029,-0.5312,0.8809,52.5019,4.0746,-4.4269,0.9298,2.7423,-0.7276,-1.1055,-0.4546,-3.4918,-0.1815,-1.0553,-261.1394,1
-0.8511,1.166,3.5699,22.5439,31.9139,-43.3035,-2.1509,-2.2674,-0.9349,0.3063,1.6827,-0.103,75.2174,5.6875,1.2293,-2.2369,-75.7084,-0.1887,43.0636,-0.2158,-5.0664,0.2093,0.1796,0.7559,8.0622,0.2722,-4.8756,102.2267,0
6.3712,1.4397,-0.2943,30.2642,13.6504,-92.191,-8.1512,-14.1133,-0.9506,1.0059,9.7714,-1.0114,105.8414,10.47,2.2856,-1.4579,-43.4487,1.7282,21.8164,-1.4638,-14.6707,-0.3075,-0.0558,0.5287,2.0905,-0.7541,-12.3479,310.3395,0
10.6739,12.1224,27.9005,4.3578,160.1515,90.7741,7.423,9.0169,1.8198,1.1393,10.8007,-0.5581,69.3774,3.3443,1.6404,-3.2564,-127.3246,-2.724,20.7374,2.6272,10.7917,-0.4854,-0.4037,-1.3193,-6.6907,0.0324,15.3461,-297.4498,0
3.272,-1.7113,1.3293,-26.4146,-20.7675,40.9289,2.4689,4.7624,0.6886,0.5562,-0.3674,0.8258,-61.6964,-13.2265,-1.0518,-1.6879,-16.4146,8.5503,88.3807,-0.172,6.2127,-1.4445,-1.2665,0.9008,5.9548,0.1759,5.3974,-243.6106,0
-17.3685,-8.7773,-11.7052,-30.1796,-128.6087,-79.5894,-3.583,-0.5166,-3.1033,-1.2038,-8.2328,-0.6328,-49.0192,-3.8992,-0.9671,3.384,119.5561,1.841,21.3808,2.4613,0.6321,1.0549,1.0559,-1.4432,-7.5841,-0.7341,-18.8386,198.5286,1
-5.5851,-2.2116,-11.6768,23.5879,-6.4754,-23.0817,0.4625,4.0522,-1.2171,-0.1528,-0.4261,-0.2417,16.6063,-4.4483,1.1488,-0.2941,4.3575,4.0973,-13.4199,-2.5663,-37.9386,-0.0917,0.0621,-1.0165,0.4764,0.0874,-5.0589,-26.1116,1
8.2867,4.0217,15.9552,7.1438,26.7903,-56.201,-8.3696,-13.2604,1.0363,-2.0585,-10.2252,-0.0429,82.9913,9.8023,1.2487,-1.8394,-69.031,1.0441,19.4911,0.5586,9.8361,-0.3038,-0.019,1.457,10.8733,1.3643,32.0267,228.9994,0
40.2603,13.785,31.1861,20.1975,318.0003,77.0358,-1.9541,-3.4934,4.317,-1.5815,-9.7442,-0.2363,240.9645,15.1782,4.4663,-4.5865,-127.8055,4.8912,50.2187,-1.9824,-11.777,-0.3655,-0.1986,1.2829,6.5934,0.769,20.3893,-47.5261,0
3.7726,-0.0534,-10.9997,-43.7667,18.605,-11.116,-0.9912,-0.0108,-1.0386,-0.1331,7.0523,-0.4745,29.7211,6.9945,0.3324,2.1803,76.2096,-0.8787,24.9953,0.1203,1.3895,0.5424,0.1619,-0.6518,-7.1084,0.8867,-4.3733,292.9448,0
-10.5305,-6.053,-20.4121,38.1059,-67.4792,-53.9756,-5.4619,-7.9775,0.32,0.3356,2.0351,-0.9788,-13.5036,-2.7399,0.0478,1.381,104.8838,8.5379,2.1037,-1.1522,-7.28,-1.0703,-0.4465,-1.0174,-7.3414,0.3664,10.5838,-490.1028,1
30.6903,2.1246,35.195,-16.9166,218.5843,89.22,-5.1504,-12.7837,5.7479,-2.8261,-11.9507,-1.6363,129.3644,10.0309,3.2078,-2.8597,-114.5538,-1.8285,3.6609,4.8363,85.948,-1.4833,0.2986,2.2091,13.0362,-0.0979,-10.3288,-41.509,0
-35.9735,-16.0349,-27.9974,-10.5446,-304.3563,-92.4929,-5.4793,-0.3918,-4.2133,2.4919,22.2406,1.6205,-211.8634,-15.1478,-4.4595,3.0381,73.4575,-3.6185,13.7575,1.246,30.2976,0.4481,0.5912,-0.6872,-5.5924,-0.049,5.9611,386.3527,1
-20.0875,-13.3024,-12.2024,-38.3711,-185.9746,-90.3316,-14.2129,-14.9386,-0.8587,1.8203,12.7602,2.1729,-95.643,-13.1738,-1.1705,-1.3516,-57.1996,-1.857,15.1695,-1.9582,-26.5927,3.4616,1.9959,0.6254,8.8588,0.4098,3.7918,-1151.1525,1
-5.4166,-4.6207,-5.6164,-6.4434,-91.0301,42.9065,2.9749,7.0114,0.1909,1.9544,12.0572,-0.2462,-133.9365,-16.1795,-2.0485,0.8468,20.4312,-2.5829,62.21,-2.683,-27.5013,0.0392,-0.3771,0.303,0.2371,-1.3402,-11.8822,-191.4088,1
-19.9487,-7.8634,-16.3873,-16.5915,-203.145,95.0624,7.4514,12.2371,-0.9253,1.6706,13.7309,0.3645,-298.2074,-15.9018,-4.0042,2.9097,76.6656,-5.4609,64.0652,1.4934,-8.2638,0.1551,0.1742,-1.2384,-0.2081,-0.1898,25.9536,-277.4382,1
-2.6082,-0.6665,3.5702,-13.4317,-11.5584,83.6648,6.6371,12.0446,0.4736,-1.0459,-4.5471,-0.145,-95.2232,-23.2482,-0.7554,0.5463,17.0733,-0.6846,92.1418,4.2946,25.8733,-0.1735,0.5897,-1.3602,-8.8807,0.0975,12.6936,-33.9997,1
25.9736,6.7762,18.2411,-36.7273,118.71,115.662,2.9501,0.6514,4.8804,-0.1233,-0.4279,0.4943,3.048,0.8808,-0.1116,-2.678,-65.3002,9.6625,24.8569,-1.6698,2.8339,-1.2576,-0.4564,0.5984,3.3244,-0.1634,10.4878,66.2377,0
-23.3697,-9.202,-2.4824,-0.0322,-137.9581,3.7813,-3.6055,4.9236,-1.1647,1.5876,16.9755,1.3243,-141.7394,-11.634,-2.3977,1.4012,-1.6691,-10.9278,3.8034,0.4875,-6.9244,1.0053,0.9617,1.0833,9.0624,-0.9978,-21.2655,-96.6457,1
-18.26,-8.1865,-21.1501,4.4404,-220.9063,-90.1926,-4.4848,4.8521,-3.819,0.4188,1.558,1.7582,-130.7136,-13.1078,-2.5159,3.5136,152.8168,3.8544,59.8386,2.2999,5.3567,-0.7609,0.0737,-1.5142,-14.5939,1.1087,25.0913,-399.5473,1
-7.0406,-4.353,-3.453,29.1909,-72.2923,-113.6684,-11.3586,-9.9137,-1.0564,-2.0393,-12.6998,-0.0841,41.3761,4.9727,0.5327,1.2485,19.5404,-13.075,-4.6082,-4.9356,-41.7335,-1.1078,-0.3108,0.9482,9.1415,-0.4329,-15.3976,45.6621,1
3.0919,0.2135,10.0987,17.8196,39.4092,-154.0235,-15.15,-25.7076,-1.9079,0.7294,1.6445,-0.9125,193.2766,24.3649,2.6528,-2.4162,-46.6325,9.5302,-28.4998,-1.0567,0.9413,-0.3876,0.0232,0.7008,0.9085,1.7388,11.5205,150.9674,0
-15.9166,-4.8949,-14.677,21.6806,-176.1164,-142.4348,-9.8391,-11.0476,-2.3202,0.6542,5.2295,-0.9824,-33.6816,7.844,-1.9008,-0.4828,-10.4733,-1.0044,-13.2765,-1.4762,-15.9782,0.0114,0.0886,-1.0104,-6.0087,-1.1218,-42.3875,207.9235,1
-7.8921,-3.1667,-0.2817,-18.7032,-91.549,-41.2468,-3.2927,4.9747,-2.2114,0.3727,0.8841,0.6381,-50.3022,-4.5376,-0.684,-0.8229,-16.2508,2.7625,12.0121,-1.6399,-27.2495,2.2426,1.6863,1.2308,3.2576,0.0485,-9.8149,-108.4575,0
0.1949,0.0268,1.4988,-31.3523,-36.2586,53.0515,-1.0056,-0.7526,1.2282,0.1871,4.4743,0.5382,-89.31,0.3663,-2.7574,-1.4465,-71.8206,-4.5053,6.8281,0.1806,-4.5889,-0.8884,-0.3768,-0.2857,-0.3423,-0.0535,-3.5459,157.6131,1
21.9459,3.0537,-2.067,26.1365,33.863,6.8909,-2.6039,-6.2949,2.5719,-0.1906,-1.3119,-1.1718,26.9721,5.9157,0.2924,-0.1342,16.5696,9.2425,1.2754,1.6007,42.8094,0.4068,0.4624,2.2,12.6979,1.4796,26.1101,238.5667,0
5.7444,-3.0793,-19.8075,41.6483,11.7477,-45.3912,-4.3836,-1.9008,-1.0994,-1.2504,-8.1484,-0.6331,57.1388,1.2944,1.4899,2.7528,46.9866,-11.0565,110.5191,6.1583,42.675,0.9739,0.5348,0.6481,7.3018,0.107,15.8027,-137.4506,1
-17.3657,-5.2773,-3.9053,14.4934,-80.4665,-72.2272,-1.1214,-2.2175,-2.4714,0.1702,1.4217,-1.1524,-8.2393,3.0704,-1.1174,1.2473,27.5317,-5.5102,12.6468,-5.9809,-61.7489,-0.128,-0.1136,-1.3738,-6.9507,-0.3348,-2.9927,55.7446,1
-74.0067,-18.2192,-42.8199,-87.1829,-506.9067,-247.9722,-7.7259,-4.6024,-8.0442,-1.2656,-10.7986,1.0347,-258.9345,-13.5058,-6.1123,6.0579,142.159,-19.9099,-10.5223,-5.805,-103.1253,1.5734,1.3075,-0.2648,-11.6883,-1.413,-24.3882,-69.3776,1
-9.8297,-7.4519,-2.5772,-13.6892,-69.6704,-0.418,-4.3209,-8.3124,1.897,1.1291,7.3963,0.1857,-69.2525,-1.0356,-2.7937,2.078,92.7444,0.1071,-73.9429,-2.2135,-14.4726,0.743,-0.3166,-0.9246,-4.9536,-1.1579,-20.7049,-301.0686,1
-7.8034,4.2864,3.3094,-7.135,23.2599,-22.0305,4.3457,1.9641,-1.2417,-0.3695,-7.438,-0.5725,45.2904,1.8166,1.7431,-0.1292,7.6536,2.2178,-37.6847,-1.9109,-18.8823,-0.3186,0.2168,-0.881,-5.3926,-0.0144,-2.0421,109.0346,1
7.571,3.8325,-7.1067,-7.6865,49.8725,34.7781,4.3169,9.2391,-0.9967,-1.0328,-9.955,0.2777,15.0944,-3.5269,0.6942,1.2565,52.3903,0.2822,15.5172,3.8722,73.4609,-1.355,-1.1323,-1.1164,-6.3587,0.6098,13.2541,127.5434,0
15.0126,7.5413,-3.7264,44.6444,203.0595,199.3664,11.4547,12.2362,3.4586,-1.6238,-6.7363,-0.2014,3.6932,-0.7491,-0.0178,-0.6356,-9.5215,-0.4054,-8.3278,-0.8865,4.7463,-0.8242,-0.3118,1.1659,9.1732,1.4769,19.7938,-24.8876,0
9.7098,-2.6571,-5.2238,35.4183,-22.9379,-31.6113,-3.1082,-5.6118,0.2176,-0.783,-4.4272,0.6154,8.6734,4.3551,-0.0247,0.4436,-22.6344,-8.9417,28.4786,0.9136,-14.8582,-1.0054,-0.63,1.3785,12.2511,2.3021,23.8206,-196.9492,1
8.3613,0.9186,3.8037,12.178,29.4185,45.7583,2.8276,5.2711,0.0111,-0.1985,-2.1708,0.371,-16.3399,-4.1271,-0.2537,0.0597,-29.5537,-4.4283,-0.4663,-0.84,-0.217,0.8098,0.5093,0.9622,12.1045,0.1225,-8.912,-122.6309,0
-7.5205,-1.3828,7.3224,-22.5659,-17.6066,37.8069,1.0568,5.8381,0.5486,-0.0049,-0.6452,-0.255,-55.4135,0.7339,-1.3918,-0.0102,52.6669,8.3776,36.1227,-1.8666,-29.9673,2.0964,1.3095,0.0259,-0.7814,-0.3351,16.3442,10.5966,1
20.2717,2.6235,6.622,-25.0187,89.9401,57.5649,-0.4931,-5.9064,3.8595,-1.6378,-11.7223,-1.1642,32.3751,-1.3847,1.5519,-1.6931,-112.7969,-5.3509,-65.6623,-1.8303,-17.1038,-0.0695,0.0634,0.0078,2.8036,1.7333,9.0373,101.9116,0
22.3255,8.9062,8.1594,34.6252,141.998,161.8869,9.9555,6.9782,4.3784,-3.1246,-25.5366,-0.4962,-19.8889,-7.5637,0.4031,-2.2104,-64.8228,5.3489,-35.7537,-2.5131,-3.1279,-0.0649,0.0435,-0.1166,-6.1374,1.2781,2.759,63.0214,0
25.8632,3.0258,12.8906,11.2352,127.1717,33.8675,-0.4327,-7.2875,3.1539,-1.0057,-4.5381,-1.9183,93.3041,-0.8498,2.3906,-0.9483,-2.1955,11.5027,7.5684,-2.3811,-12.862,0.0516,0.084,2.4582,22.0643,-0.2072,3.354,302.1756,0
1.3984,0.6508,8.6963,-9.7043,34.8628,78.7782,7.0927,9.5113,-0.2835,-0.1504,-1.5368,0.2578,-43.9154,-3.9566,-0.5959,0.6219,14.0343,-2.0859,34.8923,0.3629,31.7301,0.1464,0.0813,0.2766,5.965,-0.0277,71.7535,-103.76,0
-5.3971,-0.7613,26.1941,-14.2123,-29.1171,-69.5201,-8.6265,-12.979,0.5185,0.1311,2.5725,-0.1668,40.403,4.7509,0.3488,-2.67,-85.3814,0.9692,-24.0587,-1.0211,-6.3902,0.5692,0.3024,-0.0958,-4.9838,0.4482,-2.6494,327.1522,0
-13.5114,-6.7693,-12.8241,-9.2651,-95.9802,0.2238,1.7765,4.857,-1.1319,-0.8058,-0.4907,-0.1768,-96.204,-10.4177,-1.7531,2.0633,22.168,-8.0903,5.7022,4.0292,23.0652,0.4008,1.2483,0.3349,6.5014,0.6484,37.6032,-158.6892,1
10.266,-0.2776,5.072,8.0057,0.8249,-55.4088,-0.4327,-6.8462,0.2423,-0.4272,-8.9541,0.6152,56.2337,3.1903,1.2083,-0.6443,-62.659,-12.4692,-4.7485,-0.8119,-5.6456,-0.2479,-0.1438,-1.3019,-11.2075,1.2996,38.966,249.4608,1
4.8021,2.0922,3.1288,12.5959,69.8116,-22.2821,-1.3061,-6.312,1.0363,-0.5113,-1.7957,0.4068,92.0937,7.0846,1.4888,-0.7927,-2.7185,5.1489,-46.701,-1.2891,-2.1013,0.8735,0.245,1.043,4.7713,0.0521,1.773,475.8795,0
-2.1476,0.0807,20.2822,2.7926,-13.362,-14.4225,-4.8156,-9.6513,2.4007,-1.2508,-5.2325,-0.3277,1.0606,7.9946,-1.16,-1.9972,-72.7473,1.4765,0.6062,0.4667,4.6623,0.1128,-0.1667,-0.0083,-2.2756,1.1055,24.5674,465.0836,1
26.6261,11.7376,26.7825,19.4042,221.5701,84.8518,9.7316,8.9793,0.5754,-1.7068,-14.2009,-1.6865,136.7184,2.8211,3.2912,-1.1668,-38.1468,3.9011,-55.954,-3.1931,-33.2332,0.3617,-0.2304,0.8828,10.7011,-0.5592,-11.3451,371.7182,0
-3.3081,2.1749,6.3066,30.7041,10.856,73.6439,8.4179,8.9459,-0.3704,0.4019,1.9118,0.3233,-62.7878,-6.4589,-1.46,0.2765,22.0318,3.7127,-8.4587,2.0757,25.5421,-0.707,-0.5269,-0.1938,-1.2151,0.282,15.9455,207.3011,1
-0.1514,0.5586,-1.5103,-1.7645,47.143,74.1569,7.5097,10.6933,0.3701,-1.8718,-7.3572,0.3507,-27.0139,-8.6746,0.3611,-0.3316,13.1309,7.4159,20.1038,1.0696,8.4995,0.2191,-0.1072,-1.8106,-11.5188,-0.5199,-0.2818,111.7388,0
28.0361,9.8419,30.1202,-12.3593,333.3854,-50.3971,-11.8722,-25.3622,7.4109,-1.3806,-8.1651,-1.4347,383.7825,27.5133,5.645,-5.373,-229.5633,-7.4928,15.2591,-0.3324,17.2873,2.6705,1.5835,2.5285,10.0841,-0.0768,-9.5647,84.1045,0
14.6407,8.3461,13.1569,38.45,175.5138,132.9869,9.618,10.4379,2.737,0.1839,-0.0254,-0.0017,42.5269,-0.8652,1.2228,-1.7578,-71.3314,-5.8187,-49.9601,0.4338,6.796,0.5427,0.2231,0.1486,2.0098,-0.1586,-1.2465,136.5321,0
-21.3049,-8.2264,2.3025,-11.0756,-146.9657,-109.9328,-1.9678,-0.901,-3.4677,-1.2959,-13.1598,-0.0391,-37.0329,-7.0503,-0.1103,-0.0691,10.0331,1.6222,-11.8981,0.238,6.1117,0.5378,0.6701,-2.6322,-21.3229,0.1949,-5.9632,-238.3097,1
0.7837,-4.2091,10.1059,6.7812,23.4284,59.0469,0.2471,-1.6596,2.8775,0.1066,7.2238,-0.1873,-35.6185,-1.137,-0.9852,-1.6378,-59.54,-1.9587,-2.6919,1.8283,33.558,-0.5211,-0.4554,0.3036,6.1218,-0.587,-17.546,-71.8225,1
-3.3774,0.8502,-5.9094,-6.5771,65.3571,2.9346,-2.2046,-1.6755,0.8878,1.1123,5.8015,1.0818,62.4225,12.0498,0.3672,0.5987,27.0872,1.5707,4.4745,2.6198,28.4301,0.8379,-0.0408,0.4836,3.5628,0.2001,-3.5245,-91.4621,1
6.5374,-5.2729,-0.2904,17.4148,2.4038,50.2745,-2.0729,-4.2695,1.7217,1.9151,21.5629,-0.7284,-47.8707,-3.4703,-1.4944,-1.2086,-80.504,-6.8928,-37.7705,-2.5645,-31.1964,0.3026,0.5664,1.1113,9.59,0.1355,1.1793,-31.6202,1
-22.6836,-5.4532,-14.4023,23.6049,-137.5423,29.2789,4.772,9.7245,-1.6915,0.8296,5.6674,0.2594,-166.8211,-13.9876,-2.3416,2.2836,111.5333,4.9252,-19.8298,1.3462,6.6802,-0.4034,-0.5555,-0.7959,-8.5875,1.0444,-1.5958,146.0392,0
-16.8007,-9.5972,-16.1114,-17.9986,-153.0974,-6.6345,3.0789,7.707,-4.1739,0.4596,0.7131,1.8611,-146.4629,-15.456,-2.2929,3.9163,75.0447,-9.2651,-23.3572,2.2604,6.1796,0.1179,-0.1573,-0.7434,-0.075,-0.317,-21.1608,-166.4238,1
6.3461,1.0417,5.1687,-6.0538,56.2703,7.6715,-3.1197,-7.4787,1.1018,-2.1838,-12.3799,-0.9195,48.5988,6.793,0.1938,0.279,10.0336,0.3045,4.9967,-0.3596,9.0635,-0.3516,-0.53,-0.5666,-3.2535,-0.0115,2.6644,1.4023,0
-2.1692,4.9955,2.2141,17.5816,42.2094,22.5439,4.009,6.41,-1.3951,-2.155,-13.5529,-0.1754,19.6655,4.4808,-0.0207,0.6377,8.5246,-6.2038,-73.3945,-1.572,-6.4969,-0.2171,0.2781,0.0464,-3.5593,0.774,-16.6312,234.5201,1
-16.8318,-4.818,0.8162,-0.5683,-154.0527,-158.0747,-3.7978,-0.6484,-4.8453,-1.4291,-10.0637,-0.4104,4.022,6.1707,-0.4477,2.7588,41.0658,-15.7081,35.1115,-0.0198,9.3571,-0.1154,-0.0699,-0.009,-6.444,-0.9492,-15.078,618.9016,1
-14.7602,-3.5744,-20.4988,-20.2524,-29.6858,-87.3928,-5.6344,-2.1615,-3.2995,-0.0043,-3.2166,0.6997,57.707,6.1267,0.8368,2.6512,115.8298,4.0076,8.8278,-1.2839,-11.6518,0.231,-0.2048,-0.2931,-0.9019,0.2912,0.7855,63.3858,1
16.7502,4.1403,-0.2949,39.6205,147.8865,79.8761,5.7179,4.9411,2.4839,-2.3329,-16.0911,-1.432,68.0104,-5.842,2.2607,-0.7618,-11.1722,2.3636,2.7938,-0.1868,3.6865,-1.6779,-0.9085,0.0715,0.5385,0.6079,10.1829,-101.5685,0
8.4596,0.6048,10.7632,-17.5585,46.5931,73.9918,4.7246,3.091,2.2949,-0.6679,-5.5206,-0.5005,-27.3988,-2.3071,-0.351,-0.379,-40.9024,-8.4111,4.1072,-3.4949,-39.568,-0.3308,-0.0262,0.2627,0.0282,0.2532,8.6201,262.6878,0
-7.9628,-2.7644,-6.1614,-27.1523,-32.3587,-93.1952,0.1262,-1.3496,-3.4485,0.2257,1.5031,0.5319,60.8365,-3.7113,2.1953,0.4748,-7.8681,-8.5174,-54.1361,-0.0049,-22.715,-1.0186,-0.96,-1.0178,-1.9786,-0.9746,-31.9924,-197.1643,0
-10.5052,-0.9444,2.7017,22.8057,-74.4035,-25.8328,1.1246,2.5648,-0.8992,1.0513,7.2715,0.4331,-48.5707,-4.6069,-0.7785,-2.0372,-81.6872,-3.2882,-26.3449,-1.622,-26.6913,-0.442,-0.2919,-1.1245,-5.9524,-1.1501,-70.3234,65.7427,1
-0.2816,-0.0851,-5.6373,-12.1818,8.1603,17.5575,1.4273,-4.0011,0.5626,0.4945,4.603,-0.4781,-9.3972,6.3222,-1.145,1.6697,18.9363,-5.7217,13.2013,-1.322,-7.286,0.3949,0.2247,-0.8281,-8.2496,-0.4884,0.6215,33.8214,1
2.1933,-0.3033,-4.0766,18.4645,54.7959,46.1252,3.637,0.1722,1.5961,-1.0623,-6.6614,-0.053,8.6707,-4.968,0.4796,0.4882,12.6532,0.2277,-42.2089,0.0757,-6.5596,-0.4433,-1.3168,-0.2112,-4.2874,0.3863,5.8472,-170.2501,0
-1.8364,-2.3137,-4.054,-5.5623,-40.6101,180.5513,13.7465,15.9296,2.9646,0.5695,1.8803,0.1224,-221.1614,-21.0159,-2.541,0.0309,-39.6622,-8.4946,5.6392,4.237,41.6799,-1.3049,-0.2366,2.7336,18.8319,-0.0177,13.2423,-495.2029,1
-10.0529,-0.1381,-6.2659,24.9219,-115.9282,-62.3117,0.779,8.7789,-3.4978,0.1936,7.7876,-0.9655,-53.6166,1.2361,-1.4989,0.1294,-17.4349,-5.3635,-20.8933,-1.5528,-22.3599,0.4953,0.6065,0.9721,7.595,-0.3795,-4.8713,-235.7901,1
21.3608,5.7566,8.288,32.8207,149.8262,146.9733,4.0037,5.3056,3.1471,-0.3386,3.5057,-0.7939,2.853,-3.9523,0.5276,-0.4344,2.907,7.5844,68.6158,-0.1191,9.9209,-0.1177,-0.091,2.0499,12.4106,0.5386,32.2902,33.9436,0
-29.6037,-6.172,-7.579,-8.384,-146.8205,-69.8332,-3.5087,3.629,-3.6168,2.1514,12.9352,0.5649,-76.9873,-2.0716,-1.6961,2.6134,77.4612,-5.1758,-0.7692,-0.1708,-13.3534,0.5521,0.2394,-1.8721,-16.5797,-0.0676,-4.7393,-129.0147,1
13.2675,3.8813,13.6495,6.0698,26.7617,-54.9965,-0.7221,-5.8774,0.2041,-0.362,-6.194,-0.3158,81.7582,7.4453,1.5793,-1.9525,-59.0825,2.9057,76.2106,-2.0001,-27.7778,1.0624,0.4752,2.2399,16.1928,0.7927,15.4146,70.89,0
-0.6163,-9.3117,-18.797,-6.7401,-60.7157,-135.9747,-15.4281,-21.6447,0.5445,0.3445,1.8688,-1.0862,75.259,9.1234,1.5052,2.0232,39.969,-7.4777,148.5421,2.6335,43.4164,0.125,0.2971,0.1001,3.8305,0.4101,12.2673,73.3742,1
-17.7291,-3.7981,1.7251,-7.0883,-74.6402,-58.7727,-3.8448,1.6931,-2.5234,0.5562,-3.4259,0.7339,-15.8675,2.8616,-1.0473,1.8061,65.0008,-0.744,40.3488,4.4255,35.1784,-0.4487,0.1768,-1.0918,-13.6414,0.1209,13.8118,277.5922,1
10.8318,-1.5531,-2.0782,11.6292,29.3274,45.4382,0.6649,1.3588,1.11,-1.4103,-5.7295,0.3796,-16.1108,-8.4083,0.0523,-0.5761,-56.7942,-6.3368,-15.4518,2.3297,24.16,-0.5797,-0.8608,1.5092,8.3273,-0.229,-28.6851,-161.3501,0
-6.6076,-0.1485,5.5016,-14.0755,-42.195,-16.7311,2.7861,2.9689,-1.5661,-1.861,-5.4477,0.1255,-25.4639,-1.6168,-0.5964,-0.029,47.6745,12.1746,-4.6922,-3.4248,-23.1487,-0.8117,-0.6937,-0.9084,-8.1943,-2.2746,-19.5126,118.2925,1
-11.278,1.0255,-1.7411,-6.9127,12.8884,10.9124,3.0104,2.1541,-0.1252,0.4757,-0.5743,-0.2494,1.976,-6.1125,0.9835,-0.0354,-6.9893,-1.9728,-51.5974,0.949,3.7164,-1.3319,-0.3891,-1.7196,-12.0041,-0.3203,-27.4385,143.7602,0
31.1704,8.0034,7.319,27.0928,172.1189,52.0011,2.4811,1.9362,1.7691,-1.9443,-13.1393,-0.6345,120.1178,-0.8326,2.7658,-1.5662,-59.9773,-0.6034,16.8696,1.8899,25.7878,-0.962,-0.7346,0.3411,1.1599,-0.1307,-1.4933,-47.6462,0
-27.672,-12.2403,-17.9206,-29.2138,-242.8103,-35.398,-0.1653,1.7844,-1.6564,3.4147,18.6894,0.3858,-207.4123,-12.158,-4.2532,5.1339,237.944,1.5798,37.2957,-0.4486,-7.3739,-0.0255,-0.0954,0.6568,0.9761,-1.1324,-16.9025,-313.9575,1
-16.6189,-7.9895,-3.5673,-26.2495,-166.084,-122.8031,-8.261,-12.2996,-1.0508,1.1937,10.1669,-0.0034,-43.2809,-1.1631,-1.0207,1.5127,28.9557,-0.3801,-16.0616,0.2424,-10.522,0.4899,0.0849,0.676,4.6842,-1.2861,-40.9445,-130.6469,1
27.7885,11.6737,14.0112,40.4339,262.8188,115.7087,3.2975,-2.9161,4.5186,-0.5726,-7.5557,-0.4023,147.11,12.4927,3.2111,-5.3191,-109.7438,13.4082,-67.332,-1.0207,4.6476,-1.2417,-0.795,3.6516,16.2266,0.6032,-18.3475,15.7559,0
-5.0237,-0.4088,-10.0293,3.6538,-81.5462,-28.0991,-1.0329,3.4728,-0.429,-1.0403,-7.1855,-0.1514,-53.3431,1.9214,-2.0838,1.5009,55.2369,-0.1944,24.0024,0.005,-7.2371,0.4091,-0.1743,2.3197,14.0825,-0.2779,-2.1914,13.3718,1
-10.4858,-3.0304,-9.0276,0.2467,-76.5217,35.4741,3.2285,8.0861,-0.5379,2.0333,14.1838,-0.3968,-111.9957,-9.8817,-2.3026,-0.3821,-23.0956,1.961,106.8469,3.436,38.024,0.175,-0.0282,0.0545,-2.4617,-1.1088,18.9264,-46.8098,1
-24.6593,-11.9701,-30.3128,-15.7813,-255.7898,64.338,9.1981,16.321,-5.1601,1.8722,13.6627,2.2993,-320.1279,-21.7306,-4.4393,2.4649,110.3326,7.7592,26.0906,1.2171,16.6943,-1.9055,-1.2682,-0.6012,2.5183,-0.0688,2.1215,-673.8608,1
6.0889,3.6655,-6.2901,49.7011,37.595,-28.9652,4.5783,13.4725,-4.8956,-2.4103,-13.9229,0.8348,66.5602,0.2472,1.6194,0.4414,13.8416,-0.2586,44.1849,0.0163,10.0366,-0.641,-0.4818,-0.5981,1.8107,-0.6553,9.6439,-564.7518,0
-12.5369,-7.2296,-15.0349,-4.7084,-110.3122,-92.516,-8.7142,-12.0937,-0.5266,-0.9173,-6.116,-0.3355,-17.7962,2.8885,-0.9641,2.6209,111.3001,1.3512,40.7481,-4.948,-14.8633,-0.9806,-1.2028,0.0754,-0.8415,-0.7296,0.9285,-47.068,1
-1.8411,-8.3078,-5.1348,2.6355,-167.5416,-90.1485,-0.422,-5.0145,-1.7023,-2.2593,-11.289,-1.6234,-77.3931,-19.1113,0.311,1.2116,13.5009,-7.7644,65.76,2.3077,23.767,-1.7569,-0.664,0.6411,5.7522,1.4206,28.5232,-90.3054,0
18.4582,7.3283,9.5628,-31.4186,134.3545,101.2969,5.7193,6.8918,1.4846,-2.1067,-11.961,-0.0113,33.0576,-4.4229,1.7024,-1.0404,-40.9838,-1.0874,-11.1167,0.7613,39.8186,-0.3975,-0.6355,0.2238,1.3371,0.6339,7.7791,256.6588,0
-21.7529,-12.7236,-32.4907,16.9771,-191.781,-151.8213,-10.6919,-10.2961,-4.7987,-0.8117,-6.1343,1.0626,-39.9597,-0.3029,-1.1573,2.7362,119.0075,5.9452,4.9586,0.9866,18.9861,0.6792,0.1348,0.3449,4.3769,0.1599,-12.0472,8.8403,1
4.914,1.5958,-5.6651,-6.7897,6.0081,-31.1264,0.3382,-2.4779,-0.6262,0.0129,1.3443,-0.7853,37.1346,4.4251,0.5295,1.6844,52.3393,-3.3498,-13.8842,0.6072,-3.4688,-0.1455,-0.2498,1.3462,1.6387,-0.6647,-17.6854,-84.5617,1
